SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_ANOM,TARGET
-1.7334225540925057,-0.32439532071783306,1.3880150506649327,-0.7179135422406947,0.6645313933120616,-0.5775378417542217,0.142129252374572,-0.47809496163715426,-0.166143321150213,-0.5072358178593501,0.438338800542026,0.9155797580450685,0.625005741804708,1.3069650425318635,-0.3052983244939882,-0.14945221270101758,-1.5068796722485986,0.7558345077967499,0.37983698063396343,0.5791536996927215,-0.14631348590775928,0.0018033099474847277,0.4686968611426978,-0.49901305094344023,0.04324454422135102,1.5993369060176612,-0.2452152537449905,0.028118352325764203,-1.265722304914591,-0.1030643517696116,-0.06269853389205185,1.3534575745696842,-0.6318212520480593,-0.12400421914425129,-0.2312666277588431,-0.20586865110491134,-0.2912078747259788,-0.5472355155576704,-0.4678141520490864,-1.1948297862020525,-3.021877286152298,-1.317940277769374,-2.153650937474764,-1.0023794889617548,-0.8316473066442026,-0.17488991109903193,-2.059863969082849,-0.32213102603052685,-0.3685129184613839,-1.0569027020479045,-1.0615621041983807,-0.9860995057730902,-0.35433327768966005,-1.18714147495265,-0.9014542036084299,-0.10084578661369178,-0.3052551835175441,-0.9540148319483068,-0.7621475634068551,-0.15295765322970548,-2.022121891525655,-0.2767224692341122,-0.355991426611408,-1.01790591172849,-1.0544838375175678,-0.9761250282252609,-0.2999684149090483,-1.1323081725316644,-0.8641563275919557,-0.09548678677767947,-0.2607961735621056,-0.9839201381456495,-0.8249402843391516,-0.17313528517930424,-2.0542804856237478,-0.31411874121735983,-0.36534785418955673,-1.050291555874385,-1.0574039795377823,-0.9820024994569335,-0.35188498413130653,-1.180437149219763,-0.8936944764815792,-0.09972881385680717,-0.29553914705166046,1.4178928506313928,-0.08915028710825518,-0.9020077264188026,1.305211808353739,-0.0873396242221727,0.2428614022621554,4.163504469696982,0.25213214590609806,5.253260452093909,-0.20699161060554605,-0.006502053347567937,0.6390651950561114,-0.009016901611811618,-0.12388249678057046,-0.3107375469439377,-0.01385279299641191,-0.29763166402999264,-0.0625382457341319,-0.004771156204327625,-0.06266912685007843,-0.0025502695315088955,-0.05947728372073858,-0.054269039362271385,-0.03480198271420768,-0.10013818304184102,-0.016331817189224534,-0.09053411347486415,-0.024401947027690045,-0.022529012599602573,-0.018304633158461297,-0.07098742552955811,-0.05876598441129498,-0.15583748607110812,-0.2699465404706478,-0.30861959279233914,-0.4409256690886824,-0.4686349318583589,1
-1.7334128255204648,-0.32439532071783306,-0.7203699656606888,-0.7179135422406947,-1.5048198024414532,-0.5775378417542217,0.42679193002418103,1.725449797061791,0.5926828717538355,1.600872745458953,-2.3823393410229543,-0.2634241404499192,-1.684905209076941,-0.40407106660842057,-0.3052983244939882,-1.2527502933415142,0.1668212679480315,0.49789865226021446,1.078696886634434,1.790854959209843,-0.14631348590775928,0.0018033099474847277,0.4686968611426978,-0.49901305094344023,0.04324454422135102,1.5993369060176612,-0.2452152537449905,-1.3429812674332249,-0.1676383858310608,-2.0675732389589188,-2.0518132409671446,-0.9726558006141799,-0.3256200917475021,-0.12400421914425129,-0.2312666277588431,-0.20586865110491134,-0.2912078747259788,-0.5472355155576704,-0.4678141520490864,0.4666630260698515,-1.3847372373303968,0.5644817664496703,0.11206279662902803,-0.08262930534936658,-0.5322046825374446,0.12915112149692953,0.6360801087134799,0.7496091551775286,0.43110587898201136,-1.5445663310100082,0.8904610790700107,1.2739334469071881,-0.8094633027297992,-0.1174010906959716,-0.4512657427095467,0.045223382293804994,-0.1017051137150166,-0.08400811710930185,-0.4786470492148794,0.12583835548472577,0.6417338417873414,0.5584593895559373,0.46876152447170444,-1.5021491635707953,0.9192305520128239,1.2918157143774947,-0.7702485742173881,-0.12593809266046357,-0.42261459146349356,-0.09548678677767947,-0.2607961735621056,-0.06512409846087218,-0.5245682750121171,0.12749419022909814,0.6338452487225039,0.7600354464883456,0.43617233650622556,-1.5365576466059083,0.8902999451429763,1.2707808316659621,-0.8090835175601878,-0.10330240698574483,-0.4430706650117545,0.047355020203197866,-0.0898197543522728,1.4178928506313928,-0.08915028710825518,-0.18781047832184047,-3.282930154520483,-0.0873396242221727,-0.17408470405344473,-0.320480446139179,-0.1685272088891434,-0.2756631696716869,0.16310735311341623,-0.006502053347567937,0.6390651950561114,-0.009016901611811618,-0.12388249678057046,-0.3107375469439377,-0.01385279299641191,-0.29763166402999264,-0.0625382457341319,-0.004771156204327625,-0.06266912685007843,-0.0025502695315088955,-0.05947728372073858,-0.054269039362271385,-0.03480198271420768,-0.10013818304184102,-0.016331817189224534,-0.09053411347486415,-0.024401947027690045,-0.022529012599602573,-0.018304633158461297,-0.07098742552955811,-0.05876598441129498,-0.15583748607110812,-0.2699465404706478,-0.30861959279233914,-1.0073309451997743,-0.4686349318583589,0
-1.733403096948424,3.0826585222843716,1.3880150506649327,1.3929253888690825,0.6645313933120616,-0.5775378417542217,-0.4271961029246461,-1.1528879187190704,-1.40466937822642,-1.09214455219044,0.438338800542026,0.9155797580450685,0.625005741804708,1.3069650425318635,-0.3052983244939882,-0.7834509590402348,0.689509088948649,0.9487012455119089,0.20611550928047526,0.3068687255748773,2.242932014286459,0.0018033099474847277,0.4686968611426978,2.003955604185878,0.04324454422135102,1.5993369060176612,-0.2452152537449905,0.028118352325764203,-1.265722304914591,-0.1030643517696116,-0.06269853389205185,-0.9726558006141799,-0.9380224123486164,-0.12400421914425129,-0.2312666277588431,-0.20586865110491134,-0.2912078747259788,-0.5472355155576704,-0.4678141520490864,-0.9016251722717165,0.012102857318731817,0.21694771964890014,1.2239748851087031,-0.18984737450642872,-0.09426984478131106,0.04665936846701889,0.013939167683558473,-0.16438571797392992,-0.3685129184613839,-0.08298896188880518,-0.2803781623337751,-0.08230332258409732,-0.14105058813110127,-0.14924975362480428,-0.20548039915472466,-0.10084578661369178,-0.23048168848804423,-0.19275895646417737,-0.09820764952500231,0.050196027538951124,0.027118510734548764,-0.16788857262124457,-0.355991426611408,-0.05082301167240839,-0.26461924976884116,-0.06916648833659275,-0.14698571248344372,-0.15948376198950356,-0.2030840091749042,-0.09548678677767947,-0.23824056335965987,-0.19820876159070058,-0.09466083666279902,0.04592805349038569,0.014219936103700256,-0.16595954291312465,-0.36534785418955673,-0.07916884134099549,-0.27794857014058827,-0.08110546881585211,-0.14115973415585506,-0.15142182846011687,-0.20726478010562716,-0.09972881385680717,-0.2317661353148503,-0.6315293550428808,-0.08915028710825518,-0.22067619239355915,-0.5300449767959498,-0.0873396242221727,-0.5910308103690449,-0.320480446139179,-0.5891865636843849,-0.2756631696716869,0.1788305117027839,-0.006502053347567937,-1.5647855770211319,-0.009016901611811618,-0.12388249678057046,-0.3107375469439377,-0.01385279299641191,-0.29763166402999264,-0.0625382457341319,-0.004771156204327625,-0.06266912685007843,-0.0025502695315088955,-0.05947728372073858,-0.054269039362271385,-0.03480198271420768,-0.10013818304184102,-0.016331817189224534,-0.09053411347486415,-0.024401947027690045,-0.022529012599602573,-0.018304633158461297,-0.07098742552955811,-0.05876598441129498,-0.15583748607110812,-0.2699465404706478,-0.30861959279233914,-1.0073309451997743,-0.4686349318583589,0
-1.7333836398043425,-0.32439532071783306,-0.7203699656606888,-0.7179135422406947,0.6645313933120616,-0.5775378417542217,-0.14253342527503704,-0.7114298802735487,0.17787444551823453,-0.6534630014421227,0.438338800542026,0.9155797580450685,0.625005741804708,-1.2595891211785626,-0.3052983244939882,-0.9289908696778039,0.6801139987859901,-0.36859729800861873,-1.3758285427668935,0.36914314787920177,-0.14631348590775928,0.0018033099474847277,0.4686968611426978,-0.49901305094344023,0.04324454422135102,-0.6252591284784353,-0.2452152537449905,0.028118352325764203,-0.1676383858310608,-0.1030643517696116,-0.06269853389205185,1.3534575745696842,1.5115868700558408,-0.12400421914425129,-0.2312666277588431,-0.20586865110491134,-0.2912078747259788,-0.5472355155576704,-0.4678141520490864,-1.1948297862020525,0.012102857318731817,0.7122051965560148,0.11206279662902803,-0.18984737450642872,-0.09426984478131106,0.04665936846701889,0.013939167683558473,-0.16438571797392992,-0.3685129184613839,-0.08298896188880518,-0.2803781623337751,-0.08230332258409732,-0.14105058813110127,-0.14924975362480428,-0.20548039915472466,-0.10084578661369178,-0.23048168848804423,-0.19275895646417737,-0.09820764952500231,0.050196027538951124,0.027118510734548764,-0.16788857262124457,-0.355991426611408,-0.05082301167240839,-0.26461924976884116,-0.06916648833659275,-0.14698571248344372,-0.15948376198950356,-0.2030840091749042,-0.09548678677767947,-0.23824056335965987,-0.19820876159070058,-0.09466083666279902,0.04592805349038569,0.014219936103700256,-0.16595954291312465,-0.36534785418955673,-0.07916884134099549,-0.27794857014058827,-0.08110546881585211,-0.14115973415585506,-0.15142182846011687,-0.20726478010562716,-0.09972881385680717,-0.2317661353148503,-0.6315293550428808,-0.08915028710825518,-0.22067619239355915,-0.5300449767959498,-0.0873396242221727,0.2428614022621554,-0.320480446139179,0.25213214590609806,-0.2756631696716869,0.41830631175623006,-0.006502053347567937,0.6390651950561114,-0.009016901611811618,-0.12388249678057046,-0.3107375469439377,-0.01385279299641191,-0.29763166402999264,-0.0625382457341319,-0.004771156204327625,-0.06266912685007843,-0.0025502695315088955,-0.05947728372073858,-0.054269039362271385,-0.03480198271420768,-0.10013818304184102,-0.016331817189224534,-0.09053411347486415,-0.024401947027690045,-0.022529012599602573,-0.018304633158461297,-0.07098742552955811,-0.05876598441129498,-0.15583748607110812,-0.2699465404706478,-0.30861959279233914,-0.4409256690886824,-0.4686349318583589,0
-1.7333739112323017,-0.32439532071783306,1.3880150506649327,-0.7179135422406947,0.6645313933120616,-0.5775378417542217,-0.19946596080495885,-0.21373443690512037,-0.36174909100682123,-0.0685542671110327,0.438338800542026,0.9155797580450685,0.625005741804708,1.3069650425318635,-0.3052983244939882,0.5635704394140881,0.8925346958783065,-0.3681291748588246,0.19163872000101792,-0.30726307736245,-0.14631348590775928,0.0018033099474847277,0.4686968611426978,-0.49901305094344023,0.04324454422135102,-0.6252591284784353,-0.2452152537449905,-1.3429812674332249,-1.265722304914591,-0.1030643517696116,-0.06269853389205185,0.42301222449613857,-0.3256200917475021,-0.12400421914425129,-0.2312666277588431,-0.20586865110491134,-0.2912078747259788,1.8273667764069221,2.1376010016368068,0.3689281547597395,0.012102857318731817,-1.0046914021806863,0.11206279662902803,-0.18984737450642872,-0.09426984478131106,0.04665936846701889,0.013939167683558473,-0.16438571797392992,-0.3685129184613839,-0.08298896188880518,-0.2803781623337751,-0.08230332258409732,-0.14105058813110127,-0.14924975362480428,-0.20548039915472466,-0.10084578661369178,-0.23048168848804423,-0.19275895646417737,-0.09820764952500231,0.050196027538951124,0.027118510734548764,-0.16788857262124457,-0.355991426611408,-0.05082301167240839,-0.26461924976884116,-0.06916648833659275,-0.14698571248344372,-0.15948376198950356,-0.2030840091749042,-0.09548678677767947,-0.23824056335965987,-0.19820876159070058,-0.09466083666279902,0.04592805349038569,0.014219936103700256,-0.16595954291312465,-0.36534785418955673,-0.07916884134099549,-0.27794857014058827,-0.08110546881585211,-0.14115973415585506,-0.15142182846011687,-0.20726478010562716,-0.09972881385680717,-0.2317661353148503,-0.6315293550428808,-0.08915028710825518,-0.22067619239355915,-0.5300449767959498,-0.0873396242221727,-0.5910308103690449,-0.320480446139179,-0.5891865636843849,-0.2756631696716869,-0.17312634595152335,-0.006502053347567937,-1.5647855770211319,-0.009016901611811618,-0.12388249678057046,-0.3107375469439377,-0.01385279299641191,3.359857571804689,-0.0625382457341319,-0.004771156204327625,-0.06266912685007843,-0.0025502695315088955,-0.05947728372073858,-0.054269039362271385,-0.03480198271420768,-0.10013818304184102,-0.016331817189224534,-0.09053411347486415,-0.024401947027690045,-0.022529012599602573,-0.018304633158461297,-0.07098742552955811,-0.05876598441129498,-0.15583748607110812,-0.2699465404706478,-0.30861959279233914,-1.0073309451997743,-0.4686349318583589,0
-1.733364182660261,-0.32439532071783306,1.3880150506649327,-0.7179135422406947,0.6645313933120616,-0.5775378417542217,-0.2943535200214952,-0.26964761026882944,0.028220507310480276,-0.22696704932570289,-0.12579682777097004,-0.2634241404499192,0.625005741804708,-0.40407106660842057,-0.3052983244939882,1.0789971770868305,0.2071514110852994,0.3106493923425844,0.004575893821363149,1.6676311023097967,-0.14631348590775928,0.0018033099474847277,0.4686968611426978,2.003955604185878,0.04324454422135102,1.5993369060176612,-0.2452152537449905,0.028118352325764203,-0.1676383858310608,-0.1030643517696116,-0.06269853389205185,1.3534575745696842,1.2053857097552836,-0.12400421914425129,-0.2312666277588431,-0.20586865110491134,-0.2912078747259788,-0.5472355155576704,-0.4678141520490864,0.17345841213951552,0.012102857318731817,-0.8397282989616285,0.6039497946848311,-0.18984737450642872,-0.09426984478131106,0.04665936846701889,0.013939167683558473,-0.16438571797392992,-0.3685129184613839,-0.08298896188880518,-0.2803781623337751,-0.08230332258409732,-0.14105058813110127,-0.14924975362480428,-0.20548039915472466,-0.10084578661369178,-0.23048168848804423,-0.19275895646417737,-0.09820764952500231,0.050196027538951124,0.027118510734548764,-0.16788857262124457,-0.355991426611408,-0.05082301167240839,-0.26461924976884116,-0.06916648833659275,-0.14698571248344372,-0.15948376198950356,-0.2030840091749042,-0.09548678677767947,-0.23824056335965987,-0.19820876159070058,-0.09466083666279902,0.04592805349038569,0.014219936103700256,-0.16595954291312465,-0.36534785418955673,-0.07916884134099549,-0.27794857014058827,-0.08110546881585211,-0.14115973415585506,-0.15142182846011687,-0.20726478010562716,-0.09972881385680717,-0.2317661353148503,-0.6315293550428808,-0.08915028710825518,-0.22067619239355915,-0.5300449767959498,-0.0873396242221727,-0.5910308103690449,-0.320480446139179,-0.5891865636843849,-0.2756631696716869,-1.902673790781968,-0.006502053347567937,0.6390651950561114,-0.009016901611811618,-0.12388249678057046,-0.3107375469439377,-0.01385279299641191,-0.29763166402999264,-0.0625382457341319,-0.004771156204327625,-0.06266912685007843,-0.0025502695315088955,-0.05947728372073858,-0.054269039362271385,-0.03480198271420768,-0.10013818304184102,-0.016331817189224534,-0.09053411347486415,-0.024401947027690045,-0.022529012599602573,-0.018304633158461297,-0.07098742552955811,-0.05876598441129498,-0.15583748607110812,-0.2699465404706478,1.035362048230192,-0.4409256690886824,-0.4686349318583589,0
-1.7333544540882202,-0.32439532071783306,-0.7203699656606888,1.3929253888690825,0.6645313933120616,0.8072731436465835,0.009286669471421111,2.3893754067112885,0.9792371312323709,2.319823064740918,0.438338800542026,-1.442428038944907,-1.684905209076941,-0.40407106660842057,-0.3052983244939882,1.0789971770868305,-0.5176454226827646,-0.41119650463987956,1.0710327040747212,1.5735569749990088,0.9780373377130492,0.0018033099474847277,0.4686968611426978,-0.49901305094344023,0.04324454422135102,1.5993369060176612,-0.2452152537449905,-2.1656410392886185,0.9304455332524693,-0.1030643517696116,-0.06269853389205185,-0.04221045054063426,1.2053857097552836,-0.12400421914425129,-0.2312666277588431,-0.20586865110491134,-0.2912078747259788,-0.5472355155576704,-0.4678141520490864,-1.1948297862020525,1.9399948862652006,1.0975895276690204,-0.135260576007395,-0.18984737450642872,-0.09426984478131106,0.04665936846701889,0.013939167683558473,-0.16438571797392992,-0.3685129184613839,-0.08298896188880518,-0.2803781623337751,-0.08230332258409732,-0.14105058813110127,-0.14924975362480428,-0.20548039915472466,-0.10084578661369178,-0.23048168848804423,-0.19275895646417737,-0.09820764952500231,0.050196027538951124,0.027118510734548764,-0.16788857262124457,-0.355991426611408,-0.05082301167240839,-0.26461924976884116,-0.06916648833659275,-0.14698571248344372,-0.15948376198950356,-0.2030840091749042,-0.09548678677767947,-0.23824056335965987,-0.19820876159070058,-0.09466083666279902,0.04592805349038569,0.014219936103700256,-0.16595954291312465,-0.36534785418955673,-0.07916884134099549,-0.27794857014058827,-0.08110546881585211,-0.14115973415585506,-0.15142182846011687,-0.20726478010562716,-0.09972881385680717,-0.2317661353148503,-0.6315293550428808,-0.08915028710825518,-0.22067619239355915,-0.5300449767959498,-0.0873396242221727,-0.17408470405344473,-0.320480446139179,-0.1685272088891434,-0.2756631696716869,-0.7246463703170357,-0.006502053347567937,-1.5647855770211319,-0.009016901611811618,-0.12388249678057046,-0.3107375469439377,-0.01385279299641191,3.359857571804689,-0.0625382457341319,-0.004771156204327625,-0.06266912685007843,-0.0025502695315088955,-0.05947728372073858,18.426712758346962,-0.03480198271420768,-0.10013818304184102,-0.016331817189224534,-0.09053411347486415,-0.024401947027690045,-0.022529012599602573,-0.018304633158461297,-0.07098742552955811,-0.05876598441129498,-0.15583748607110812,0.897175155229449,1.035362048230192,0.12547960702240943,-0.4686349318583589,0
-1.7333447255161794,-0.32439532071783306,1.3880150506649327,1.3929253888690825,0.6645313933120616,-0.5775378417542217,0.8063421668903265,2.313035645118126,1.0326406112567148,2.685391023697849,0.438338800542026,-0.2634241404499192,-1.684905209076941,-0.40407106660842057,-0.3052983244939882,-1.2830439955556932,0.6445959750003282,0.8438416599580361,0.11045515659072767,0.4075677914286786,-0.28685733886036036,0.0018033099474847277,0.4686968611426978,2.003955604185878,0.04324454422135102,-0.6252591284784353,-0.2452152537449905,0.5765582002293599,-0.1676383858310608,1.8614445354196958,1.926416173183041,-0.9726558006141799,1.2053857097552836,-0.12400421914425129,-0.2312666277588431,-0.20586865110491134,-0.2912078747259788,1.8273667764069221,2.1376010016368068,0.17345841213951552,0.012102857318731817,1.046661752016425,0.14284190010376802,-0.18984737450642872,-0.09426984478131106,0.04665936846701889,0.013939167683558473,-0.16438571797392992,-0.3685129184613839,-0.08298896188880518,-0.2803781623337751,-0.08230332258409732,-0.14105058813110127,-0.14924975362480428,-0.20548039915472466,-0.10084578661369178,-0.23048168848804423,-0.19275895646417737,-0.09820764952500231,0.050196027538951124,0.027118510734548764,-0.16788857262124457,-0.355991426611408,-0.05082301167240839,-0.26461924976884116,-0.06916648833659275,-0.14698571248344372,-0.15948376198950356,-0.2030840091749042,-0.09548678677767947,-0.23824056335965987,-0.19820876159070058,-0.09466083666279902,0.04592805349038569,0.014219936103700256,-0.16595954291312465,-0.36534785418955673,-0.07916884134099549,-0.27794857014058827,-0.08110546881585211,-0.14115973415585506,-0.15142182846011687,-0.20726478010562716,-0.09972881385680717,-0.2317661353148503,-0.6315293550428808,-0.08915028710825518,-0.22067619239355915,-0.5300449767959498,-0.0873396242221727,0.2428614022621554,-0.320480446139179,0.25213214590609806,-0.2756631696716869,-0.1295852913963513,-0.006502053347567937,0.6390651950561114,-0.009016901611811618,-0.12388249678057046,-0.3107375469439377,-0.01385279299641191,-0.29763166402999264,-0.0625382457341319,-0.004771156204327625,-0.06266912685007843,-0.0025502695315088955,-0.05947728372073858,-0.054269039362271385,-0.03480198271420768,-0.10013818304184102,-0.016331817189224534,-0.09053411347486415,-0.024401947027690045,-0.022529012599602573,-0.018304633158461297,-0.07098742552955811,-0.05876598441129498,-0.15583748607110812,-0.2699465404706478,-0.30861959279233914,-1.0073309451997743,-0.4686349318583589,0
-1.7333349969441385,-0.32439532071783306,-0.7203699656606888,-0.7179135422406947,0.6645313933120616,-0.5775378417542217,-0.2374209844915734,1.044954836697433,0.4635209665786783,1.0159640111278632,-2.9464749693359504,-0.6564254399482484,0.625005741804708,-0.40407106660842057,-0.3052983244939882,-0.16152631358351813,0.9308025021506007,0.28256200335493986,-0.6928647191124938,-0.3443627332033241,-0.14631348590775928,0.0018033099474847277,-2.13357520159612,-0.49901305094344023,0.04324454422135102,-0.6252591284784353,-0.2452152537449905,0.028118352325764203,-0.1676383858310608,-0.1030643517696116,-0.06269853389205185,1.3534575745696842,0.5929833891541694,-0.12400421914425129,-0.2312666277588431,-0.20586865110491134,-0.2912078747259788,-0.5472355155576704,-0.4678141520490864,1.3462768678608594,0.5955424262763582,-1.617628119039565,1.350778153846373,-0.18984737450642872,-0.09426984478131106,0.04665936846701889,0.013939167683558473,-0.16438571797392992,-0.3685129184613839,-0.08298896188880518,-0.2803781623337751,-0.08230332258409732,-0.14105058813110127,-0.14924975362480428,-0.20548039915472466,-0.10084578661369178,-0.23048168848804423,-0.19275895646417737,-0.09820764952500231,0.050196027538951124,0.027118510734548764,-0.16788857262124457,-0.355991426611408,-0.05082301167240839,-0.26461924976884116,-0.06916648833659275,-0.14698571248344372,-0.15948376198950356,-0.2030840091749042,-0.09548678677767947,-0.23824056335965987,-0.19820876159070058,-0.09466083666279902,0.04592805349038569,0.014219936103700256,-0.16595954291312465,-0.36534785418955673,-0.07916884134099549,-0.27794857014058827,-0.08110546881585211,-0.14115973415585506,-0.15142182846011687,-0.20726478010562716,-0.09972881385680717,-0.2317661353148503,-0.6315293550428808,-0.08915028710825518,-0.22067619239355915,-0.5300449767959498,-0.0873396242221727,-0.17408470405344473,-0.320480446139179,-0.1685272088891434,-0.2756631696716869,1.164551607882373,-0.006502053347567937,0.6390651950561114,-0.009016901611811618,-0.12388249678057046,-0.3107375469439377,-0.01385279299641191,-0.29763166402999264,-0.0625382457341319,-0.004771156204327625,-0.06266912685007843,-0.0025502695315088955,-0.05947728372073858,-0.054269039362271385,-0.03480198271420768,-0.10013818304184102,-0.016331817189224534,-0.09053411347486415,-0.024401947027690045,-0.022529012599602573,-0.018304633158461297,-0.07098742552955811,-0.05876598441129498,-0.15583748607110812,-0.2699465404706478,-0.30861959279233914,-0.4409256690886824,2.133857149817081,0
-1.7333252683720979,3.0826585222843716,1.3880150506649327,-0.7179135422406947,0.6645313933120616,-0.5775378417542217,-0.14253342527503704,-0.4820640031376775,-0.4732133312901901,-0.36100863427657764,0.438338800542026,0.9155797580450685,0.625005741804708,1.3069650425318635,-0.3052983244939882,-0.08524980800844564,-0.35930378116087647,0.10888831478133798,-2.6827135985045727,-0.661034795559357,-0.14631348590775928,0.0018033099474847277,0.4686968611426978,-0.49901305094344023,0.04324454422135102,-0.6252591284784353,-0.2452152537449905,0.028118352325764203,-1.265722304914591,-0.1030643517696116,-0.06269853389205185,0.42301222449613857,-1.2442235726491735,-0.12400421914425129,-0.2312666277588431,-0.20586865110491134,-0.2912078747259788,-0.5472355155576704,-0.4678141520490864,-0.9993600435818284,0.012102857318731817,1.2162243194293054,0.11206279662902803,-0.18984737450642872,-0.09426984478131106,0.04665936846701889,0.013939167683558473,-0.16438571797392992,-0.3685129184613839,-0.08298896188880518,-0.2803781623337751,-0.08230332258409732,-0.14105058813110127,-0.14924975362480428,-0.20548039915472466,-0.10084578661369178,-0.23048168848804423,-0.19275895646417737,-0.09820764952500231,0.050196027538951124,0.027118510734548764,-0.16788857262124457,-0.355991426611408,-0.05082301167240839,-0.26461924976884116,-0.06916648833659275,-0.14698571248344372,-0.15948376198950356,-0.2030840091749042,-0.09548678677767947,-0.23824056335965987,-0.19820876159070058,-0.09466083666279902,0.04592805349038569,0.014219936103700256,-0.16595954291312465,-0.36534785418955673,-0.07916884134099549,-0.27794857014058827,-0.08110546881585211,-0.14115973415585506,-0.15142182846011687,-0.20726478010562716,-0.09972881385680717,-0.2317661353148503,-0.6315293550428808,-0.08915028710825518,-0.22067619239355915,-0.5300449767959498,-0.0873396242221727,0.2428614022621554,-0.320480446139179,0.25213214590609806,-0.2756631696716869,-0.8588979551954828,-0.006502053347567937,-1.5647855770211319,-0.009016901611811618,-0.12388249678057046,-0.3107375469439377,-0.01385279299641191,-0.29763166402999264,-0.0625382457341319,-0.004771156204327625,-0.06266912685007843,-0.0025502695315088955,-0.05947728372073858,-0.054269039362271385,-0.03480198271420768,-0.10013818304184102,-0.016331817189224534,-0.09053411347486415,-0.024401947027690045,-0.022529012599602573,-0.018304633158461297,-0.07098742552955811,-0.05876598441129498,-0.15583748607110812,-0.2699465404706478,-0.30861959279233914,-0.4409256690886824,-0.4686349318583589,0
